time,f_solid,interface_pos,interface_speed
7.400000000000005684e+00,6.703312769659378612e-01,3.296687230340621966e+01,-2.067060607504345171e+00
7.440000000000005720e+00,6.711349808939065520e-01,3.288650191060935413e+01,-2.009259819921638268e+00
7.480000000000005755e+00,6.719171956920183542e-01,3.280828043079816325e+01,-1.955536995279771872e+00
7.520000000000005791e+00,6.726796338338328907e-01,3.273203661661671049e+01,-1.906095354536319064e+00
7.560000000000005826e+00,6.734240659494207248e-01,3.265759340505793773e+01,-1.861080288969318985e+00
7.600000000000005862e+00,6.741523028929151673e-01,3.258476971070848549e+01,-1.820592358736305982e+00
7.640000000000005898e+00,6.748661819124009975e-01,3.251338180875990247e+01,-1.784697548714575532e+00
7.680000000000005933e+00,6.755675560196651164e-01,3.244324439803349946e+01,-1.753435268160075111e+00
7.720000000000005969e+00,6.762582858753511950e-01,3.237417141246487517e+01,-1.726824639215607249e+00
7.760000000000006004e+00,6.769402337162936378e-01,3.230597662837062956e+01,-1.704869602356140490e+00
7.800000000000006040e+00,6.776152590387588548e-01,3.223847409612410786e+01,-1.687563306163042398e+00
7.840000000000006075e+00,6.782852159042357387e-01,3.217147840957642302e+01,-1.674892163692121017e+00
7.880000000000006111e+00,6.789519518466788917e-01,3.210480481533210195e+01,-1.666839856108026652e+00
7.920000000000006146e+00,6.796173084244119256e-01,3.203826915755880123e+01,-1.663391444332518176e+00
7.960000000000006182e+00,6.802831234673891725e-01,3.197168765326108542e+01,-1.664537607442895251e+00
8.000000000000005329e+00,6.809512350121537105e-01,3.190487649878463117e+01,-1.670278861911356216e+00
8.040000000000004476e+00,6.816234867871803216e-01,3.183765132128196740e+01,-1.680629437566594220e+00
8.080000000000003624e+00,6.823017349116293762e-01,3.176982650883705617e+01,-1.695620311122780777e+00
8.120000000000002771e+00,6.829878552121539936e-01,3.170121447878459264e+01,-1.715300751311588101e+00
8.160000000000001918e+00,6.836837502655036536e-01,3.163162497344963242e+01,-1.739737633374005554e+00
8.200000000000001066e+00,6.843913549664434326e-01,3.156086450335564564e+01,-1.769011752349669564e+00
8.240000000000000213e+00,6.851126391299838803e-01,3.148873608700161242e+01,-1.803210408850830504e+00
8.279999999999999361e+00,6.858496053926219638e-01,3.141503946073780185e+01,-1.842415656595264295e+00
8.319999999999998508e+00,6.866042805055100340e-01,3.133957194944899527e+01,-1.886687782220164422e+00
8.359999999999997655e+00,6.873786980407313729e-01,3.126213019592687203e+01,-1.936043838053080890e+00
8.399999999999996803e+00,6.881748705929786603e-01,3.118251294070213930e+01,-1.990431380618318258e+00
8.439999999999995950e+00,6.889947497969005630e-01,3.110052502030994503e+01,-2.049698009804856724e+00
8.479999999999995097e+00,6.898401729517851244e-01,3.101598270482149644e+01,-2.113557887211214847e+00
8.519999999999994245e+00,6.907127958164801518e-01,3.092872041835198615e+01,-2.181557161737757156e+00
8.559999999999993392e+00,6.916140122710133786e-01,3.083859877289866347e+01,-2.253041136333067129e+00
8.599999999999992539e+00,6.925448630723197718e-01,3.074551369276801438e+01,-2.327127003266227234e+00
8.639999999999991687e+00,6.935059378316001943e-01,3.064940621683997790e+01,-2.402686898200911969e+00
8.679999999999990834e+00,6.944972764773970075e-01,3.055027235226029347e+01,-2.478346614492110689e+00
8.719999999999989981e+00,6.955182785690130487e-01,3.044817214309870224e+01,-2.552505229039780943e+00
8.759999999999989129e+00,6.965676304699112142e-01,3.034323695300888346e+01,-2.623379752245469376e+00
8.799999999999988276e+00,6.976432610570683091e-01,3.023567389429317132e+01,-2.689076467892803635e+00
8.839999999999987423e+00,6.987423358167467180e-01,3.012576641832532687e+01,-2.747686899196111199e+00
8.879999999999986571e+00,6.998612965290543775e-01,3.001387034709456714e+01,-2.797401780768993262e+00
8.919999999999985718e+00,7.009959493125593744e-01,2.990040506874406390e+01,-2.836631958762581007e+00
8.959999999999984865e+00,7.021415981147167695e-01,2.978584018852832571e+01,-2.864122005393454629e+00
8.999999999999984013e+00,7.032932147783808041e-01,2.967067852216192136e+01,-2.879041659160108679e+00
9.039999999999983160e+00,7.044456318094535208e-01,2.955543681905464837e+01,-2.881042577681824923e+00
9.079999999999982307e+00,7.055937410176822411e-01,2.944062589823177234e+01,-2.870273020571900702e+00
9.119999999999981455e+00,7.067326809335611193e-01,2.932673190664388585e+01,-2.847349789697162237e+00
9.159999999999980602e+00,7.078579982799360071e-01,2.921420017200640018e+01,-2.813293365937141743e+00
9.199999999999979750e+00,7.089657731267160479e-01,2.910342268732838988e+01,-2.769437116950257405e+00
9.239999999999978897e+00,7.100527026270571085e-01,2.899472973729429270e+01,-2.717323750852429498e+00
9.279999999999978044e+00,7.111161433301904644e-01,2.888838566698095178e+01,-2.658601757833523038e+00
9.319999999999977192e+00,7.121541161495725802e-01,2.878458838504273842e+01,-2.594932048455333984e+00
9.359999999999976339e+00,7.131652807032925478e-01,2.868347192967074477e+01,-2.527911384299841302e+00
9.399999999999975486e+00,7.141488869079716251e-01,2.858511130920284415e+01,-2.459015511697515421e+00
9.439999999999974634e+00,7.151047116592833541e-01,2.848952883407166325e+01,-2.389561878279522489e+00
9.479999999999973781e+00,7.160329875698697721e-01,2.839670124301302678e+01,-2.320689776465911791e+00
9.519999999999972928e+00,7.169343294588245152e-01,2.830656705411755070e+01,-2.253354722386902154e+00
9.559999999999972076e+00,7.178096629138239759e-01,2.821903370861760152e+01,-2.188333637498729445e+00
9.599999999999971223e+00,7.186601579805648177e-01,2.813398420194351957e+01,-2.126237666852048847e+00
9.639999999999970370e+00,7.194871699709157742e-01,2.805128300290841992e+01,-2.067529975877491211e+00
9.679999999999969518e+00,7.202921885388156031e-01,2.797078114611844057e+01,-2.012546419749483562e+00
9.719999999999968665e+00,7.210767955233183812e-01,2.789232044766816898e+01,-1.961517461256789829e+00
9.759999999999967812e+00,7.218426315561968787e-01,2.781573684438031080e+01,-1.914590082196454546e+00
9.799999999999966960e+00,7.225913710356685060e-01,2.774086289643315695e+01,-1.871848698678846290e+00
9.839999999999966107e+00,7.233247047503568172e-01,2.766752952496432272e+01,-1.833334286720855744e+00
9.879999999999965254e+00,7.240443291892092459e-01,2.759556708107906786e+01,-1.799061097131371412e+00
9.919999999999964402e+00,7.247519413972695057e-01,2.752480586027304810e+01,-1.769030520150494112e+00
9.959999999999963549e+00,7.254492381444520577e-01,2.745507618555478757e+01,-1.743241867956513147e+00
